replicate	genotype	treatment	flat	pot	colony
Bac059	pad4/sid2	avrRpt2	flatavrRpt2d1	potavrRpt2d08	5.929039084
Bac059	pad4/sid2	avrRpt2	flatavrRpt2d1	potavrRpt2d08	6.247797847
Bac059	pad4/sid2	avrRpt2	flatavrRpt2d2	potavrRpt2d10	6.192280519
Bac059	pad4/sid2	avrRpt2	flatavrRpt2d2	potavrRpt2d10	6.451917829
Bac059	pad4/sid2	avrRpt2	flatavrRpt2d2	potavrRpt2d12	5.804100348
Bac059	pad4/sid2	avrRpt2	flatavrRpt2d2	potavrRpt2d12	5.752947825
Bac059	pad4/sid2	avrRpt2	flatavrRpt2d2	potavrRpt2d14	6.105130343
Bac059	pad4/sid2	avrRpt2	flatavrRpt2d2	potavrRpt2d14	5.96380119
Bac059	pad4/sid2	avrRpt2	flatavrRpt2d2	potavrRpt2d16	5.393925883
Bac059	pad4/sid2	avrRpt2	flatavrRpt2d2	potavrRpt2d16	5.521955696
Bac059	dde2/ein2/pad4	avrRpt2	flatavrRpt2d1	potavrRpt2d02	5.849857838
Bac059	dde2/ein2/pad4	avrRpt2	flatavrRpt2d1	potavrRpt2d02	5.473107129
Bac059	dde2/ein2/pad4	avrRpt2	flatavrRpt2d1	potavrRpt2d04	5.393925883
Bac059	dde2/ein2/pad4	avrRpt2	flatavrRpt2d1	potavrRpt2d04	5.804100348
Bac059	dde2/ein2/pad4	avrRpt2	flatavrRpt2d1	potavrRpt2d06	5.849857838
Bac059	dde2/ein2/pad4	avrRpt2	flatavrRpt2d1	potavrRpt2d06	5.779276764
Bac059	dde2/ein2/pad4	avrRpt2	flatavrRpt2d1	potavrRpt2d08	5.503070352
Bac059	dde2/ein2/pad4	avrRpt2	flatavrRpt2d1	potavrRpt2d08	5.682366751
Bac059	dde2/ein2/pad4	avrRpt2	flatavrRpt2d2	potavrRpt2d10	5.462641695
Bac059	dde2/ein2/pad4	avrRpt2	flatavrRpt2d2	potavrRpt2d10	5.613285832
Bac059	dde2/ein2/pad4	avrRpt2	flatavrRpt2d2	potavrRpt2d12	5.418059562
Bac059	dde2/ein2/pad4	avrRpt2	flatavrRpt2d2	potavrRpt2d12	5.35906036
Bac059	dde2/ein2/pad4	avrRpt2	flatavrRpt2d2	potavrRpt2d14	5.2209257
Bac059	dde2/ein2/pad4	avrRpt2	flatavrRpt2d2	potavrRpt2d14	5.628009089
Bac059	dde2/ein2/pad4	avrRpt2	flatavrRpt2d2	potavrRpt2d16	5.368371778
Bac059	dde2/ein2/pad4	avrRpt2	flatavrRpt2d2	potavrRpt2d16	5.531099076
Bac059	dde2/ein2/sid2	avrRpt2	flatavrRpt2d1	potavrRpt2d02	4.849857838
Bac059	dde2/ein2/sid2	avrRpt2	flatavrRpt2d1	potavrRpt2d02	5.08030676
Bac059	dde2/ein2/sid2	avrRpt2	flatavrRpt2d1	potavrRpt2d04	4.929039084
Bac059	dde2/ein2/sid2	avrRpt2	flatavrRpt2d1	potavrRpt2d04	4.929039084
Bac059	dde2/ein2/sid2	avrRpt2	flatavrRpt2d1	potavrRpt2d06	5.23006908
Bac059	dde2/ein2/sid2	avrRpt2	flatavrRpt2d1	potavrRpt2d06	5.368371778
Bac059	dde2/ein2/sid2	avrRpt2	flatavrRpt2d1	potavrRpt2d08	4.849857838
Bac059	dde2/ein2/sid2	avrRpt2	flatavrRpt2d1	potavrRpt2d08	4.995985874
Bac059	dde2/ein2/sid2	avrRpt2	flatavrRpt2d2	potavrRpt2d10	5.172077133
Bac059	dde2/ein2/sid2	avrRpt2	flatavrRpt2d2	potavrRpt2d10	4.995985874
Bac059	dde2/ein2/sid2	avrRpt2	flatavrRpt2d2	potavrRpt2d12	5.372302072
Bac059	dde2/ein2/sid2	avrRpt2	flatavrRpt2d2	potavrRpt2d12	5.196210813
Bac059	dde2/ein2/sid2	avrRpt2	flatavrRpt2d2	potavrRpt2d14	5.35771371
Bac059	dde2/ein2/sid2	avrRpt2	flatavrRpt2d2	potavrRpt2d14	5.207792685
Bac059	dde2/ein2/sid2	avrRpt2	flatavrRpt2d2	potavrRpt2d16	4.694955878
Bac059	dde2/ein2/sid2	avrRpt2	flatavrRpt2d2	potavrRpt2d16	4.849857838
Bac059	dde2/pad4/sid2	avrRpt2	flatavrRpt2d1	potavrRpt2d02	5.451917829
Bac059	dde2/pad4/sid2	avrRpt2	flatavrRpt2d1	potavrRpt2d02	5.9180437
Bac059	dde2/pad4/sid2	avrRpt2	flatavrRpt2d1	potavrRpt2d04	5.906762689
Bac059	dde2/pad4/sid2	avrRpt2	flatavrRpt2d1	potavrRpt2d04	5.96380119
Bac059	dde2/pad4/sid2	avrRpt2	flatavrRpt2d1	potavrRpt2d06	6.08030676
Bac059	dde2/pad4/sid2	avrRpt2	flatavrRpt2d1	potavrRpt2d06	5.451917829
Bac059	dde2/pad4/sid2	avrRpt2	flatavrRpt2d1	potavrRpt2d08	5.247797847
Bac059	dde2/pad4/sid2	avrRpt2	flatavrRpt2d1	potavrRpt2d08	5.694955878
Bac059	dde2/pad4/sid2	avrRpt2	flatavrRpt2d2	potavrRpt2d10	5.784356289
Bac059	dde2/pad4/sid2	avrRpt2	flatavrRpt2d2	potavrRpt2d10	5.406160339
Bac059	dde2/pad4/sid2	avrRpt2	flatavrRpt2d2	potavrRpt2d12	5.995985874
Bac059	dde2/pad4/sid2	avrRpt2	flatavrRpt2d2	potavrRpt2d12	6.23006908
Bac059	dde2/pad4/sid2	avrRpt2	flatavrRpt2d2	potavrRpt2d14	5.736348563
Bac059	dde2/pad4/sid2	avrRpt2	flatavrRpt2d2	potavrRpt2d14	5.582251598
Bac059	dde2/pad4/sid2	avrRpt2	flatavrRpt2d2	potavrRpt2d16	5.688706929
Bac059	dde2/pad4/sid2	avrRpt2	flatavrRpt2d2	potavrRpt2d16	5.849857838
Bac059	ein2/pad4/sid2	avrRpt2	flatavrRpt2d1	potavrRpt2d02	5.51261567
Bac059	ein2/pad4/sid2	avrRpt2	flatavrRpt2d1	potavrRpt2d02	6.23006908
Bac059	ein2/pad4/sid2	avrRpt2	flatavrRpt2d1	potavrRpt2d04	6.418059562
Bac059	ein2/pad4/sid2	avrRpt2	flatavrRpt2d1	potavrRpt2d04	5.451917829
Bac059	ein2/pad4/sid2	avrRpt2	flatavrRpt2d1	potavrRpt2d06	6.053977821
Bac059	ein2/pad4/sid2	avrRpt2	flatavrRpt2d1	potavrRpt2d06	6.128611439
Bac059	ein2/pad4/sid2	avrRpt2	flatavrRpt2d1	potavrRpt2d08	5.694955878
Bac059	ein2/pad4/sid2	avrRpt2	flatavrRpt2d1	potavrRpt2d08	6.025949097
Bac059	ein2/pad4/sid2	avrRpt2	flatavrRpt2d2	potavrRpt2d10	5.813645665
Bac059	ein2/pad4/sid2	avrRpt2	flatavrRpt2d2	potavrRpt2d10	5.736348563
Bac059	ein2/pad4/sid2	avrRpt2	flatavrRpt2d2	potavrRpt2d12	6.128611439
Bac059	ein2/pad4/sid2	avrRpt2	flatavrRpt2d2	potavrRpt2d12	5.368371778
Bac059	ein2/pad4/sid2	avrRpt2	flatavrRpt2d2	potavrRpt2d14	5.483326294
Bac059	ein2/pad4/sid2	avrRpt2	flatavrRpt2d2	potavrRpt2d14	5.540053918
Bac059	ein2/pad4/sid2	avrRpt2	flatavrRpt2d2	potavrRpt2d16	5.264831186
Bac059	ein2/pad4/sid2	avrRpt2	flatavrRpt2d2	potavrRpt2d16	5.804100348
Bac059	dde2/ein2/pad4/sid2	avrRpt2	flatavrRpt2d1	potavrRpt2d02	6.891250523
Bac059	dde2/ein2/pad4/sid2	avrRpt2	flatavrRpt2d1	potavrRpt2d02	6.929039084
Bac059	dde2/ein2/pad4/sid2	avrRpt2	flatavrRpt2d1	potavrRpt2d04	6.451917829
Bac059	dde2/ein2/pad4/sid2	avrRpt2	flatavrRpt2d1	potavrRpt2d04	6.613285832
Bac059	dde2/ein2/pad4/sid2	avrRpt2	flatavrRpt2d1	potavrRpt2d06	6.247797847
Bac059	dde2/ein2/pad4/sid2	avrRpt2	flatavrRpt2d1	potavrRpt2d06	6.707190335
Bac059	dde2/ein2/pad4/sid2	avrRpt2	flatavrRpt2d1	potavrRpt2d08	6.264831186
Bac059	dde2/ein2/pad4/sid2	avrRpt2	flatavrRpt2d1	potavrRpt2d08	6.440922445
Bac059	dde2/ein2/pad4/sid2	avrRpt2	flatavrRpt2d2	potavrRpt2d10	6.440922445
Bac059	dde2/ein2/pad4/sid2	avrRpt2	flatavrRpt2d2	potavrRpt2d10	6.440922445
Bac059	dde2/ein2/pad4/sid2	avrRpt2	flatavrRpt2d2	potavrRpt2d12	6.192280519
Bac059	dde2/ein2/pad4/sid2	avrRpt2	flatavrRpt2d2	potavrRpt2d12	6.635187673
Bac059	dde2/ein2/pad4/sid2	avrRpt2	flatavrRpt2d2	potavrRpt2d14	6.451917829
Bac059	dde2/ein2/pad4/sid2	avrRpt2	flatavrRpt2d2	potavrRpt2d14	6.649198388
Bac059	dde2/ein2/pad4/sid2	avrRpt2	flatavrRpt2d2	potavrRpt2d16	6.341219532
Bac059	dde2/ein2/pad4/sid2	avrRpt2	flatavrRpt2d2	potavrRpt2d16	6.462641695
Bac059	rpm1/rps2	avrRpt2	flatavrRpt2d1	potavrRpt2c02	6.79434051
Bac059	rpm1/rps2	avrRpt2	flatavrRpt2d1	potavrRpt2c02	6.736348563
Bac059	rpm1/rps2	avrRpt2	flatavrRpt2d1	potavrRpt2c04	6.929039084
Bac059	rpm1/rps2	avrRpt2	flatavrRpt2d1	potavrRpt2c04	6.96380119
Bac059	rpm1/rps2	avrRpt2	flatavrRpt2d1	potavrRpt2c06	6.582251598
Bac059	rpm1/rps2	avrRpt2	flatavrRpt2d1	potavrRpt2c06	6.574133708
Bac059	rpm1/rps2	avrRpt2	flatavrRpt2d1	potavrRpt2c08	6.635187673
Bac059	rpm1/rps2	avrRpt2	flatavrRpt2d1	potavrRpt2c08	6.694955878
Bac059	rpm1/rps2	avrRpt2	flatavrRpt2d2	potavrRpt2c10	6.531099076
Bac059	rpm1/rps2	avrRpt2	flatavrRpt2d2	potavrRpt2c10	6.341219532
Bac059	rpm1/rps2	avrRpt2	flatavrRpt2d2	potavrRpt2c12	6.662771195
Bac059	rpm1/rps2	avrRpt2	flatavrRpt2d2	potavrRpt2c12	6.393925883
Bac059	rpm1/rps2	avrRpt2	flatavrRpt2d2	potavrRpt2c14	6.557428014
Bac059	rpm1/rps2	avrRpt2	flatavrRpt2d2	potavrRpt2c14	6.503070352
Bac059	rpm1/rps2	avrRpt2	flatavrRpt2d2	potavrRpt2c16	6.605732694
Bac059	rpm1/rps2	avrRpt2	flatavrRpt2d2	potavrRpt2c16	6.281221602
Bac059	npr1	avrRpt2	flatavrRpt2d1	potavrRpt2d01	5.929039084
Bac059	npr1	avrRpt2	flatavrRpt2d1	potavrRpt2d01	5.694955878
Bac059	npr1	avrRpt2	flatavrRpt2d1	potavrRpt2d03	5.440922445
Bac059	npr1	avrRpt2	flatavrRpt2d1	potavrRpt2d03	5.393925883
Bac059	npr1	avrRpt2	flatavrRpt2d1	potavrRpt2d05	5.192280519
Bac059	npr1	avrRpt2	flatavrRpt2d1	potavrRpt2d05	5.172077133
Bac059	npr1	avrRpt2	flatavrRpt2d1	potavrRpt2d07	5.406160339
Bac059	npr1	avrRpt2	flatavrRpt2d1	potavrRpt2d07	5.192280519
Bac059	npr1	avrRpt2	flatavrRpt2d2	potavrRpt2d09	5.128611439
Bac059	npr1	avrRpt2	flatavrRpt2d2	potavrRpt2d09	4.590220528
Bac059	npr1	avrRpt2	flatavrRpt2d2	potavrRpt2d11	5.128611439
Bac059	npr1	avrRpt2	flatavrRpt2d2	potavrRpt2d11	4.929039084
Bac059	npr1	avrRpt2	flatavrRpt2d2	potavrRpt2d13	4.96380119
Bac059	npr1	avrRpt2	flatavrRpt2d2	potavrRpt2d13	5.150887834
Bac059	npr1	avrRpt2	flatavrRpt2d2	potavrRpt2d15	4.503070352
Bac059	npr1	avrRpt2	flatavrRpt2d2	potavrRpt2d15	4.849857838
Bac042	_Col	avrRpt2	flatBac0421	potBac04201	4.08030676
Bac042	_Col	avrRpt2	flatBac0421	potBac04201	4.752947825
Bac042	_Col	avrRpt2	flatBac0421	potBac04201	3.929039084
Bac042	_Col	avrRpt2	flatBac0421	potBac04202	3.96380119
Bac042	_Col	avrRpt2	flatBac0421	potBac04202	3.628009089
Bac042	_Col	avrRpt2	flatBac0421	potBac04202	3.548827842
Bac042	_Col	avrRpt2	flatBac0421	potBac04203	4.264831186
Bac042	_Col	avrRpt2	flatBac0421	potBac04203	4.247797847
Bac042	_Col	avrRpt2	flatBac0421	potBac04204	4.341219532
Bac042	_Col	avrRpt2	flatBac0421	potBac04204	4.531099076
Bac042	_Col	avrRpt2	flatBac0421	potBac04204	3.96380119
Bac042	_Col	avrRpt2	flatBac0421	potBac04205	4.025949097
Bac042	_Col	avrRpt2	flatBac0421	potBac04205	4.355007816
Bac042	_Col	avrRpt2	flatBac0421	potBac04206	4.297015869
Bac042	_Col	avrRpt2	flatBac0421	potBac04206	4.312255836
Bac042	_Col	avrRpt2	flatBac0421	potBac04206	4.025949097
Bac042	rpm1/rps2	avrRpt2	flatBac0421	potBac04201	6.804100348
Bac042	rpm1/rps2	avrRpt2	flatBac0421	potBac04201	6.694955878
Bac042	rpm1/rps2	avrRpt2	flatBac0421	potBac04201	6.752947825
Bac042	rpm1/rps2	avrRpt2	flatBac0421	potBac04202	6.521955696
Bac042	rpm1/rps2	avrRpt2	flatBac0421	potBac04202	6.752947825
Bac042	rpm1/rps2	avrRpt2	flatBac0421	potBac04202	6.473107129
Bac042	rpm1/rps2	avrRpt2	flatBac0421	potBac04203	5.752947825
Bac042	rpm1/rps2	avrRpt2	flatBac0421	potBac04203	5.891250523
Bac042	rpm1/rps2	avrRpt2	flatBac0421	potBac04204	5.804100348
Bac042	rpm1/rps2	avrRpt2	flatBac0421	potBac04204	6.128611439
Bac042	rpm1/rps2	avrRpt2	flatBac0421	potBac04204	6.451917829
Bac042	rpm1/rps2	avrRpt2	flatBac0421	potBac04205	6.451917829
Bac042	rpm1/rps2	avrRpt2	flatBac0421	potBac04205	6.281221602
Bac042	rpm1/rps2	avrRpt2	flatBac0421	potBac04206	6.440922445
Bac042	rpm1/rps2	avrRpt2	flatBac0421	potBac04206	6.752947825
Bac042	rpm1/rps2	avrRpt2	flatBac0421	potBac04206	6.08030676
Bac042	dde2/ein2/pad4/sid2	avrRpt2	flatBac0421	potBac04201	6.548827842
Bac042	dde2/ein2/pad4/sid2	avrRpt2	flatBac0421	potBac04201	6.724919102
Bac042	dde2/ein2/pad4/sid2	avrRpt2	flatBac0421	potBac04201	6.719089558
Bac042	dde2/ein2/pad4/sid2	avrRpt2	flatBac0421	potBac04202	6.483326294
Bac042	dde2/ein2/pad4/sid2	avrRpt2	flatBac0421	potBac04202	6.297015869
Bac042	dde2/ein2/pad4/sid2	avrRpt2	flatBac0421	potBac04202	6.418059562
Bac042	dde2/ein2/pad4/sid2	avrRpt2	flatBac0421	potBac04203	6.849857838
Bac042	dde2/ein2/pad4/sid2	avrRpt2	flatBac0421	potBac04203	6.804100348
Bac042	dde2/ein2/pad4/sid2	avrRpt2	flatBac0421	potBac04204	6.312255836
Bac042	dde2/ein2/pad4/sid2	avrRpt2	flatBac0421	potBac04204	6.247797847
Bac042	dde2/ein2/pad4/sid2	avrRpt2	flatBac0421	potBac04204	6.381336755
Bac042	dde2/ein2/pad4/sid2	avrRpt2	flatBac0421	potBac04205	6.393925883
Bac042	dde2/ein2/pad4/sid2	avrRpt2	flatBac0421	potBac04205	6.694955878
Bac042	dde2/ein2/pad4/sid2	avrRpt2	flatBac0421	potBac04206	6.418059562
Bac042	dde2/ein2/pad4/sid2	avrRpt2	flatBac0421	potBac04206	6.598045865
Bac042	dde2/ein2/pad4/sid2	avrRpt2	flatBac0421	potBac04206	6.694955878
Bac043	_Col	avrRpt2	flatBac0431	potBac04301	4.531099076
Bac043	_Col	avrRpt2	flatBac0431	potBac04301	3.694955878
Bac043	_Col	avrRpt2	flatBac0431	potBac04301	3.598045865
Bac043	_Col	avrRpt2	flatBac0431	potBac04302	4.418059562
Bac043	_Col	avrRpt2	flatBac0431	potBac04302	4.483326294
Bac043	_Col	avrRpt2	flatBac0431	potBac04302	4.462641695
Bac043	_Col	avrRpt2	flatBac0431	potBac04303	4.605732694
Bac043	_Col	avrRpt2	flatBac0431	potBac04303	3.752947825
Bac043	_Col	avrRpt2	flatBac0431	potBac04304	4.483326294
Bac043	_Col	avrRpt2	flatBac0431	potBac04304	4.264831186
Bac043	_Col	avrRpt2	flatBac0431	potBac04304	4.649198388
Bac043	_Col	avrRpt2	flatBac0431	potBac04305	3.995985874
Bac043	_Col	avrRpt2	flatBac0431	potBac04305	4.531099076
Bac043	_Col	avrRpt2	flatBac0431	potBac04305	4.406160339
Bac043	_Col	avrRpt2	flatBac0431	potBac04306	4.503070352
Bac043	_Col	avrRpt2	flatBac0431	potBac04306	4.150887834
Bac043	rpm1/rps2	avrRpt2	flatBac0431	potBac04301	6.23006908
Bac043	rpm1/rps2	avrRpt2	flatBac0431	potBac04301	6.025949097
Bac043	rpm1/rps2	avrRpt2	flatBac0431	potBac04301	5.849857838
Bac043	rpm1/rps2	avrRpt2	flatBac0431	potBac04302	6.548827842
Bac043	rpm1/rps2	avrRpt2	flatBac0431	potBac04302	6.211585674
Bac043	rpm1/rps2	avrRpt2	flatBac0431	potBac04302	6.211585674
Bac043	rpm1/rps2	avrRpt2	flatBac0431	potBac04303	6.025949097
Bac043	rpm1/rps2	avrRpt2	flatBac0431	potBac04303	5.849857838
Bac043	rpm1/rps2	avrRpt2	flatBac0431	potBac04304	5.804100348
Bac043	rpm1/rps2	avrRpt2	flatBac0431	potBac04304	6.08030676
Bac043	rpm1/rps2	avrRpt2	flatBac0431	potBac04304	6.548827842
Bac043	rpm1/rps2	avrRpt2	flatBac0431	potBac04305	6.694955878
Bac043	rpm1/rps2	avrRpt2	flatBac0431	potBac04305	6.23006908
Bac043	rpm1/rps2	avrRpt2	flatBac0431	potBac04305	6.172077133
Bac043	rpm1/rps2	avrRpt2	flatBac0431	potBac04306	6.503070352
Bac043	rpm1/rps2	avrRpt2	flatBac0431	potBac04306	6.707190335
Bac043	dde2/ein2/pad4/sid2	avrRpt2	flatBac0431	potBac04301	7.192280519
Bac043	dde2/ein2/pad4/sid2	avrRpt2	flatBac0431	potBac04301	6.96380119
Bac043	dde2/ein2/pad4/sid2	avrRpt2	flatBac0431	potBac04301	7.297015869
Bac043	dde2/ein2/pad4/sid2	avrRpt2	flatBac0431	potBac04302	6.312255836
Bac043	dde2/ein2/pad4/sid2	avrRpt2	flatBac0431	potBac04302	6.172077133
Bac043	dde2/ein2/pad4/sid2	avrRpt2	flatBac0431	potBac04302	6.297015869
Bac043	dde2/ein2/pad4/sid2	avrRpt2	flatBac0431	potBac04303	6.247797847
Bac043	dde2/ein2/pad4/sid2	avrRpt2	flatBac0431	potBac04303	6.503070352
Bac043	dde2/ein2/pad4/sid2	avrRpt2	flatBac0431	potBac04304	6.150887834
Bac043	dde2/ein2/pad4/sid2	avrRpt2	flatBac0431	potBac04304	6.025949097
Bac043	dde2/ein2/pad4/sid2	avrRpt2	flatBac0431	potBac04304	6.128611439
Bac043	dde2/ein2/pad4/sid2	avrRpt2	flatBac0431	potBac04305	6.312255836
Bac043	dde2/ein2/pad4/sid2	avrRpt2	flatBac0431	potBac04305	6.192280519
Bac043	dde2/ein2/pad4/sid2	avrRpt2	flatBac0431	potBac04305	6.548827842
Bac043	dde2/ein2/pad4/sid2	avrRpt2	flatBac0431	potBac04306	6.264831186
Bac043	dde2/ein2/pad4/sid2	avrRpt2	flatBac0431	potBac04306	6.128611439
Bac030	_Col	_pLAFR	flatpLAFRa1	potpLAFRa02	6.08030676
Bac030	_Col	_pLAFR	flatpLAFRa1	potpLAFRa02	6.297015869
Bac030	_Col	_pLAFR	flatpLAFRa1	potpLAFRa04	6.451917829
Bac030	_Col	_pLAFR	flatpLAFRa1	potpLAFRa04	6.297015869
Bac030	_Col	_pLAFR	flatpLAFRa1	potpLAFRa06	6.128611439
Bac030	_Col	_pLAFR	flatpLAFRa1	potpLAFRa06	6.326979093
Bac030	_Col	_pLAFR	flatpLAFRa1	potpLAFRa08	5.368371778
Bac030	_Col	_pLAFR	flatpLAFRa1	potpLAFRa08	6.192280519
Bac030	dde2	_pLAFR	flatpLAFRa1	potpLAFRa02	5.929039084
Bac030	dde2	_pLAFR	flatpLAFRa1	potpLAFRa02	6.192280519
Bac030	dde2	_pLAFR	flatpLAFRa1	potpLAFRa04	5.995985874
Bac030	dde2	_pLAFR	flatpLAFRa1	potpLAFRa04	6.264831186
Bac030	dde2	_pLAFR	flatpLAFRa1	potpLAFRa06	6.521955696
Bac030	dde2	_pLAFR	flatpLAFRa1	potpLAFRa06	5.635187673
Bac030	dde2	_pLAFR	flatpLAFRa1	potpLAFRa08	6.368371778
Bac030	dde2	_pLAFR	flatpLAFRa1	potpLAFRa08	6.281221602
Bac030	ein2	_pLAFR	flatpLAFRa1	potpLAFRa02	5.172077133
Bac030	ein2	_pLAFR	flatpLAFRa1	potpLAFRa02	5.804100348
Bac030	ein2	_pLAFR	flatpLAFRa1	potpLAFRa04	5.849857838
Bac030	ein2	_pLAFR	flatpLAFRa1	potpLAFRa04	6.281221602
Bac030	ein2	_pLAFR	flatpLAFRa1	potpLAFRa06	5.96380119
Bac030	ein2	_pLAFR	flatpLAFRa1	potpLAFRa06	6.531099076
Bac030	ein2	_pLAFR	flatpLAFRa1	potpLAFRa08	5.694955878
Bac030	ein2	_pLAFR	flatpLAFRa1	potpLAFRa08	6.172077133
Bac030	pad4	_pLAFR	flatpLAFRa1	potpLAFRa01	5.752947825
Bac030	pad4	_pLAFR	flatpLAFRa1	potpLAFRa01	5.605732694
Bac030	pad4	_pLAFR	flatpLAFRa1	potpLAFRa03	5.849857838
Bac030	pad4	_pLAFR	flatpLAFRa1	potpLAFRa03	6.312255836
Bac030	pad4	_pLAFR	flatpLAFRa1	potpLAFRa05	6.326979093
Bac030	pad4	_pLAFR	flatpLAFRa1	potpLAFRa05	6.281221602
Bac030	pad4	_pLAFR	flatpLAFRa1	potpLAFRa07	5.503070352
Bac030	pad4	_pLAFR	flatpLAFRa1	potpLAFRa07	5.521955696
Bac030	sid2	_pLAFR	flatpLAFRa1	potpLAFRa01	6.264831186
Bac030	sid2	_pLAFR	flatpLAFRa1	potpLAFRa01	6.368371778
Bac030	sid2	_pLAFR	flatpLAFRa1	potpLAFRa03	6.462641695
Bac030	sid2	_pLAFR	flatpLAFRa1	potpLAFRa03	6.662771195
Bac030	sid2	_pLAFR	flatpLAFRa1	potpLAFRa05	6.719089558
Bac030	sid2	_pLAFR	flatpLAFRa1	potpLAFRa05	6.605732694
Bac030	sid2	_pLAFR	flatpLAFRa1	potpLAFRa07	5.995985874
Bac030	sid2	_pLAFR	flatpLAFRa1	potpLAFRa07	6.247797847
Bac030	dde2/ein2	_pLAFR	flatpLAFRa1	potpLAFRa02	5.548827842
Bac030	dde2/ein2	_pLAFR	flatpLAFRa1	potpLAFRa02	7.105130343
Bac030	dde2/ein2	_pLAFR	flatpLAFRa1	potpLAFRa04	5.582251598
Bac030	dde2/ein2	_pLAFR	flatpLAFRa1	potpLAFRa04	6.326979093
Bac030	dde2/ein2	_pLAFR	flatpLAFRa1	potpLAFRa06	5.483326294
Bac030	dde2/ein2	_pLAFR	flatpLAFRa1	potpLAFRa06	6.503070352
Bac030	dde2/ein2	_pLAFR	flatpLAFRa1	potpLAFRa08	6.540053918
Bac030	dde2/ein2	_pLAFR	flatpLAFRa1	potpLAFRa08	5.804100348
Bac030	dde2/pad4	_pLAFR	flatpLAFRa1	potpLAFRa01	6.557428014
Bac030	dde2/pad4	_pLAFR	flatpLAFRa1	potpLAFRa01	6.51261567
Bac030	dde2/pad4	_pLAFR	flatpLAFRa1	potpLAFRa03	6.682366751
Bac030	dde2/pad4	_pLAFR	flatpLAFRa1	potpLAFRa03	6.053977821
Bac030	dde2/pad4	_pLAFR	flatpLAFRa1	potpLAFRa05	6.849857838
Bac030	dde2/pad4	_pLAFR	flatpLAFRa1	potpLAFRa05	6.548827842
Bac030	dde2/pad4	_pLAFR	flatpLAFRa1	potpLAFRa07	5.849857838
Bac030	dde2/pad4	_pLAFR	flatpLAFRa1	potpLAFRa07	6.531099076
Bac030	dde2/sid2	_pLAFR	flatpLAFRa1	potpLAFRa01	6.105130343
Bac030	dde2/sid2	_pLAFR	flatpLAFRa1	potpLAFRa01	6.669401774
Bac030	dde2/sid2	_pLAFR	flatpLAFRa1	potpLAFRa03	6.51261567
Bac030	dde2/sid2	_pLAFR	flatpLAFRa1	potpLAFRa03	6.281221602
Bac030	dde2/sid2	_pLAFR	flatpLAFRa1	potpLAFRa05	6.483326294
Bac030	dde2/sid2	_pLAFR	flatpLAFRa1	potpLAFRa05	5.649198388
Bac030	dde2/sid2	_pLAFR	flatpLAFRa1	potpLAFRa07	5.929039084
Bac030	dde2/sid2	_pLAFR	flatpLAFRa1	potpLAFRa07	6.172077133
Bac030	ein2/pad4	_pLAFR	flatpLAFRa1	potpLAFRa02	5.929039084
Bac030	ein2/pad4	_pLAFR	flatpLAFRa1	potpLAFRa02	6.51261567
Bac030	ein2/pad4	_pLAFR	flatpLAFRa1	potpLAFRa04	6.312255836
Bac030	ein2/pad4	_pLAFR	flatpLAFRa1	potpLAFRa04	7.355007816
Bac030	ein2/pad4	_pLAFR	flatpLAFRa1	potpLAFRa06	6.247797847
Bac030	ein2/pad4	_pLAFR	flatpLAFRa1	potpLAFRa06	6.929039084
Bac030	ein2/pad4	_pLAFR	flatpLAFRa1	potpLAFRa08	5.995985874
Bac030	ein2/pad4	_pLAFR	flatpLAFRa1	potpLAFRa08	6.656037812
Bac030	ein2/sid2	_pLAFR	flatpLAFRa1	potpLAFRa02	6.605732694
Bac030	ein2/sid2	_pLAFR	flatpLAFRa1	potpLAFRa02	6.849857838
Bac030	ein2/sid2	_pLAFR	flatpLAFRa1	potpLAFRa04	7.08030676
Bac030	ein2/sid2	_pLAFR	flatpLAFRa1	potpLAFRa04	6.891250523
Bac030	ein2/sid2	_pLAFR	flatpLAFRa1	potpLAFRa06	6.473107129
Bac030	ein2/sid2	_pLAFR	flatpLAFRa1	potpLAFRa06	7.053977821
Bac030	ein2/sid2	_pLAFR	flatpLAFRa1	potpLAFRa08	7.281221602
Bac030	ein2/sid2	_pLAFR	flatpLAFRa1	potpLAFRa08	6.264831186
Bac030	pad4/sid2	_pLAFR	flatpLAFRa1	potpLAFRa01	6.297015869
Bac030	pad4/sid2	_pLAFR	flatpLAFRa1	potpLAFRa01	6.493310515
Bac030	pad4/sid2	_pLAFR	flatpLAFRa1	potpLAFRa03	6.752947825
Bac030	pad4/sid2	_pLAFR	flatpLAFRa1	potpLAFRa03	6.312255836
Bac030	pad4/sid2	_pLAFR	flatpLAFRa1	potpLAFRa05	6.105130343
Bac030	pad4/sid2	_pLAFR	flatpLAFRa1	potpLAFRa05	6.281221602
Bac030	pad4/sid2	_pLAFR	flatpLAFRa1	potpLAFRa07	6.891250523
Bac030	pad4/sid2	_pLAFR	flatpLAFRa1	potpLAFRa07	6.326979093
Bac030	dde2/ein2/pad4	_pLAFR	flatpLAFRa1	potpLAFRa01	7.368371778
Bac030	dde2/ein2/pad4	_pLAFR	flatpLAFRa1	potpLAFRa01	6.929039084
Bac030	dde2/ein2/pad4	_pLAFR	flatpLAFRa1	potpLAFRa03	6.96380119
Bac030	dde2/ein2/pad4	_pLAFR	flatpLAFRa1	potpLAFRa03	6.503070352
